"","marital_status","application_mode","course","attendance_mode","previous_qualification","nationality","mother_qualification","father_qualification","mother_occupation","father_occupation","displaced","educational_special_needs","debtor","gender","scholarship_holder","age_at_enrollment","international","outcome","dropout"
"3152",1,1,8,1,1,1,6,9,5,6,0,0,0,1,0,21,0,"Graduate",0
"3153",1,12,6,1,9,1,19,24,13,13,0,0,1,1,0,27,0,"Dropout",1
"3154",1,14,15,1,1,1,22,28,10,6,1,0,0,1,0,26,0,"Dropout",1
"3155",1,8,15,1,1,1,1,23,4,4,0,0,0,1,0,20,0,"Dropout",1
"3156",1,12,4,1,1,1,22,27,7,7,0,0,1,1,0,28,0,"Dropout",1
"3157",1,1,15,1,1,1,13,28,10,8,1,0,0,1,0,19,0,"Graduate",0
"3158",1,14,17,0,1,1,22,14,10,10,0,0,0,1,0,47,0,"Dropout",1
"3159",4,12,15,1,9,1,22,27,5,10,0,0,0,1,0,55,0,"Dropout",1
"3160",1,14,4,1,1,1,22,27,6,10,1,0,0,1,0,39,0,"Dropout",1
"3161",2,1,4,1,1,1,22,27,10,10,1,0,1,1,0,35,0,"Dropout",1
"3162",1,12,10,1,1,1,22,20,1,5,0,0,0,1,0,32,0,"Dropout",1
"3163",1,1,15,1,1,1,3,10,3,10,1,0,0,1,0,20,0,"Graduate",0
"3164",1,12,11,1,1,1,22,27,10,10,0,0,0,1,0,36,0,"Graduate",0
"3165",1,12,17,0,12,1,23,14,10,11,0,0,1,1,1,34,0,"Graduate",0
"3166",1,1,14,1,1,1,23,14,1,3,1,0,0,1,0,21,0,"Dropout",1
"3167",1,14,17,0,1,1,22,14,4,11,0,0,0,1,1,42,0,"Dropout",1
"3168",1,12,4,1,12,1,22,14,10,8,0,0,0,1,0,25,0,"Dropout",1
"3169",1,9,15,1,1,1,23,28,7,8,1,0,0,1,1,18,0,"Dropout",1
"3170",1,1,15,1,1,1,13,28,10,10,0,0,0,1,1,18,0,"Graduate",0
"3171",1,1,10,1,1,1,23,14,10,8,1,0,0,1,0,19,0,"Graduate",0
"3172",1,14,6,1,1,1,3,14,5,7,0,0,1,1,0,34,0,"Dropout",1
"3173",1,8,15,1,1,1,1,1,5,6,0,0,0,1,0,20,0,"Dropout",1
"3174",1,1,12,1,1,1,22,27,8,8,0,0,0,1,0,20,0,"Dropout",1
"3175",1,8,12,1,1,1,13,14,5,10,0,0,0,1,0,21,0,"Graduate",0
"3176",1,15,4,1,14,1,1,14,4,11,1,0,0,1,0,19,0,"Graduate",0
"3177",1,12,6,1,1,1,1,1,5,5,0,0,1,1,0,31,0,"Dropout",1
"3178",1,8,14,1,1,1,1,27,5,6,0,0,0,1,0,21,0,"Graduate",0
"3179",1,1,9,1,1,1,23,28,10,10,0,0,0,1,1,20,0,"Graduate",0
"3180",1,14,12,1,6,1,1,14,5,11,0,0,0,1,0,22,0,"Graduate",0
"3181",1,1,5,1,1,1,13,14,4,4,1,1,0,1,0,19,0,"Dropout",1
"3182",1,12,8,1,1,1,1,1,12,2,1,0,1,1,0,41,0,"Dropout",1
"3183",1,14,12,1,12,1,19,24,1,1,1,0,0,1,0,27,0,"Dropout",1
"3184",1,8,12,1,1,1,1,1,5,11,0,0,0,0,0,19,0,"Dropout",1
"3185",1,9,12,1,1,10,1,1,5,4,1,0,0,0,1,20,1,"Graduate",0
"3186",1,14,12,1,6,1,23,27,6,10,1,0,0,0,1,19,0,"Graduate",0
"3187",2,12,17,0,1,1,22,27,10,10,0,0,0,0,0,35,0,"Graduate",0
"3188",1,8,15,1,1,1,13,10,8,4,1,0,0,0,0,22,0,"Graduate",0
"3189",1,1,11,1,1,1,1,14,6,8,1,0,0,0,1,20,0,"Graduate",0
"3190",1,1,14,1,1,1,22,28,10,10,1,0,1,0,0,18,0,"Dropout",1
"3191",1,1,10,1,1,1,22,27,10,10,1,0,0,0,1,18,0,"Graduate",0
"3192",1,4,12,1,3,1,1,27,10,6,0,0,0,0,0,30,0,"Graduate",0
"3193",1,9,10,1,1,1,23,28,10,8,0,0,1,0,1,18,0,"Graduate",0
"3194",1,8,6,1,1,1,23,28,6,4,0,0,0,0,0,19,0,"Graduate",0
"3195",1,1,13,1,1,1,1,28,4,9,1,0,0,0,1,21,0,"Graduate",0
"3196",1,1,9,1,1,1,1,1,6,8,1,0,0,0,1,18,0,"Graduate",0
"3197",4,12,6,1,1,1,22,27,12,12,0,0,0,0,0,35,0,"Dropout",1
"3198",1,1,12,1,1,1,23,27,10,8,1,0,0,1,1,18,0,"Graduate",0
"3199",1,8,12,1,1,1,23,1,10,7,1,0,0,1,1,20,0,"Graduate",0
"3200",2,12,11,1,1,1,22,27,5,8,1,0,0,0,0,34,0,"Graduate",0
"3201",1,1,12,1,1,1,22,28,10,10,1,0,0,0,1,22,0,"Graduate",0
"3202",2,12,9,1,1,1,23,27,5,8,1,0,0,0,0,39,0,"Dropout",1
"3203",1,9,12,1,1,1,23,27,10,6,1,0,0,0,0,19,0,"Dropout",1
"3204",4,12,11,1,1,1,22,27,10,9,0,0,0,0,1,36,0,"Graduate",0
"3205",1,1,12,1,1,1,22,27,10,10,1,0,0,0,1,21,0,"Graduate",0
"3206",2,12,10,1,1,1,23,28,10,8,0,0,1,0,1,42,0,"Graduate",0
"3207",1,12,7,1,1,1,22,27,12,12,1,0,0,0,0,34,0,"Dropout",1
"3208",2,15,3,0,14,1,22,14,10,11,0,0,0,0,0,33,0,"Graduate",0
"3209",1,1,11,1,1,1,1,14,10,7,1,0,0,0,0,20,0,"Graduate",0
"3210",1,1,14,1,1,1,15,21,1,6,1,0,1,0,0,19,0,"Graduate",0
"3211",2,14,17,0,3,1,22,14,10,5,0,0,1,0,0,34,0,"Dropout",1
"3212",1,1,9,1,1,1,22,27,10,7,1,0,0,0,0,18,0,"Graduate",0
"3213",1,8,3,0,1,1,23,27,7,7,0,0,0,0,1,24,0,"Graduate",0
"3214",1,1,16,1,1,1,13,10,10,8,1,0,0,0,0,18,0,"Graduate",0
"3215",1,8,12,1,1,1,1,1,5,4,1,0,0,0,0,21,0,"Graduate",0
"3216",1,1,10,1,1,1,23,1,10,6,1,0,0,0,1,19,0,"Graduate",0
"3217",1,8,12,1,1,1,23,14,6,8,0,0,0,0,1,19,0,"Graduate",0
"3218",1,1,10,1,1,1,13,14,6,6,1,0,0,0,1,18,0,"Graduate",0
"3219",4,12,3,0,1,1,22,27,6,6,0,0,0,0,1,38,0,"Graduate",0
"3220",1,8,12,1,1,1,13,1,5,4,1,0,0,0,0,19,0,"Graduate",0
"3221",1,1,15,1,1,1,23,27,6,4,1,0,1,0,0,18,0,"Dropout",1
"3222",1,1,2,1,1,1,13,27,6,6,1,0,0,0,1,18,0,"Graduate",0
"3223",1,1,15,1,1,2,1,1,6,10,0,0,0,0,1,18,1,"Graduate",0
"3224",1,1,8,1,1,1,3,1,5,10,1,0,0,0,0,18,0,"Graduate",0
"3225",1,4,17,0,15,1,13,14,8,4,0,0,0,0,0,26,0,"Graduate",0
"3226",1,9,14,1,1,1,23,28,10,10,1,0,0,0,1,19,0,"Dropout",1
"3227",1,1,8,1,1,1,22,27,10,10,1,0,1,0,0,20,0,"Dropout",1
"3228",1,1,12,1,1,1,13,1,6,6,1,0,0,0,0,19,0,"Graduate",0
"3229",1,1,12,1,1,1,3,1,6,11,1,0,0,0,0,20,0,"Graduate",0
"3230",1,12,16,1,12,1,13,4,10,5,1,0,0,0,0,29,0,"Dropout",1
"3231",1,8,10,1,1,1,3,3,3,3,1,0,0,0,0,19,0,"Graduate",0
"3232",5,12,9,1,1,1,1,1,5,9,0,0,1,0,0,24,0,"Dropout",1
"3233",5,12,4,1,1,1,1,1,5,9,0,0,1,0,0,27,0,"Dropout",1
"3234",1,8,15,1,1,1,22,27,10,9,1,0,0,0,1,18,0,"Graduate",0
"3235",1,8,2,1,1,1,3,1,3,7,1,0,0,0,1,18,0,"Graduate",0
"3236",1,8,13,1,1,1,23,27,4,8,1,0,0,0,0,21,0,"Dropout",1
"3237",2,12,14,1,1,1,22,14,10,5,0,0,0,0,1,43,0,"Graduate",0
"3238",1,14,9,1,1,1,1,14,10,11,0,0,0,0,1,18,0,"Graduate",0
"3239",1,9,6,1,1,1,22,27,10,10,1,0,0,0,1,21,0,"Dropout",1
"3240",1,4,9,1,3,1,6,19,2,8,0,0,0,0,0,26,0,"Dropout",1
"3241",1,1,12,1,1,1,1,14,10,5,1,0,0,0,1,19,0,"Graduate",0
"3242",1,1,6,1,1,1,22,9,12,12,0,0,0,0,0,18,0,"Graduate",0
"3243",1,1,15,1,1,1,3,2,3,2,1,0,0,0,0,22,0,"Dropout",1
"3244",1,12,12,1,12,1,1,14,5,11,1,0,0,0,0,27,0,"Dropout",1
"3245",1,1,9,1,1,1,23,14,10,11,1,0,0,0,0,18,0,"Graduate",0
"3246",1,8,6,1,1,1,22,28,8,10,0,0,0,0,0,19,0,"Graduate",0
"3247",1,8,12,1,1,1,13,14,4,11,1,0,0,0,0,18,0,"Graduate",0
"3248",1,1,6,1,1,1,23,27,5,5,0,0,0,0,1,19,0,"Graduate",0
"3249",1,12,6,1,1,1,22,27,10,10,0,0,0,0,0,32,0,"Dropout",1
"3250",1,13,12,1,1,1,22,1,10,5,1,0,0,0,0,23,0,"Graduate",0
"3251",1,8,12,1,1,1,22,27,5,4,1,0,0,0,0,20,0,"Graduate",0
"3252",1,1,2,1,1,1,13,28,6,6,1,0,1,0,0,20,0,"Graduate",0
"3253",1,8,10,1,1,1,13,14,5,6,1,0,1,0,0,19,0,"Dropout",1
"3254",1,1,12,1,1,1,13,14,6,6,1,0,0,0,1,18,0,"Graduate",0
"3255",1,15,4,1,14,1,13,14,10,5,0,0,0,0,0,21,0,"Dropout",1
"3256",1,15,6,1,14,1,3,14,3,5,1,0,0,0,0,22,0,"Graduate",0
"3257",1,15,17,0,14,1,22,27,10,10,0,0,0,0,0,26,0,"Graduate",0
"3258",1,1,5,1,1,1,22,27,4,4,1,0,0,0,0,20,0,"Graduate",0
"3259",1,1,12,1,1,1,13,28,6,4,1,0,0,0,0,19,0,"Graduate",0
"3260",1,12,17,0,1,1,22,27,10,10,0,0,0,0,0,31,0,"Graduate",0
"3261",1,14,12,1,1,1,1,14,10,8,1,0,1,0,1,20,0,"Graduate",0
"3262",1,14,6,1,1,1,13,28,8,8,1,0,0,0,0,20,0,"Graduate",0
"3263",1,8,12,1,1,1,22,27,6,6,1,0,0,0,0,21,0,"Graduate",0
"3264",1,1,12,1,1,1,13,14,10,8,1,0,0,0,0,18,0,"Graduate",0
"3265",1,8,12,1,1,1,22,1,10,5,1,0,0,0,1,19,0,"Graduate",0
"3266",1,1,16,1,1,1,13,14,4,8,1,0,0,0,1,18,0,"Graduate",0
"3267",1,8,10,1,1,1,1,28,5,8,0,0,0,0,1,18,0,"Graduate",0
"3268",1,1,6,1,1,1,25,4,3,3,1,0,0,0,0,18,0,"Graduate",0
"3269",1,8,12,1,1,1,1,14,5,4,1,0,0,0,0,19,0,"Graduate",0
"3270",1,8,10,1,1,1,23,28,10,8,0,0,0,0,1,19,0,"Graduate",0
"3271",1,12,4,1,1,1,23,28,10,7,0,0,1,0,0,28,0,"Dropout",1
"3272",1,8,5,1,1,1,22,28,10,9,1,0,0,0,0,20,0,"Graduate",0
"3273",1,1,15,1,1,1,22,27,10,10,1,0,0,0,0,18,0,"Graduate",0
"3274",1,1,12,1,1,1,1,1,5,4,1,0,0,0,0,18,0,"Graduate",0
"3275",1,1,6,1,1,1,13,27,10,10,1,0,0,0,1,20,0,"Graduate",0
"3276",1,14,10,1,1,1,23,14,10,5,0,0,1,0,0,28,0,"Graduate",0
"3277",1,6,16,1,1,14,28,1,25,26,0,0,0,0,0,23,1,"Graduate",0
"3278",1,1,16,1,1,1,13,27,6,6,1,0,0,0,0,19,0,"Dropout",1
"3279",1,8,10,1,1,1,23,14,24,36,1,0,0,0,1,18,0,"Graduate",0
"3280",1,1,15,1,1,9,22,27,10,10,0,0,1,0,1,20,1,"Graduate",0
"3281",1,1,2,1,1,1,3,1,3,5,1,0,0,0,0,20,0,"Graduate",0
"3282",2,12,17,0,1,1,22,27,10,10,0,0,0,0,0,27,0,"Dropout",1
"3283",1,1,16,1,1,1,1,1,10,10,1,0,0,0,0,18,0,"Dropout",1
"3284",4,12,13,1,12,1,13,14,5,7,0,0,0,0,1,37,0,"Graduate",0
"3285",4,4,12,1,15,1,13,14,5,7,0,0,0,0,0,42,0,"Dropout",1
"3286",1,8,12,1,1,1,1,28,5,9,1,0,0,0,0,20,0,"Dropout",1
"3287",2,12,7,1,1,1,19,24,10,10,0,0,0,1,0,34,0,"Dropout",1
"3288",1,13,7,1,1,1,3,3,4,3,1,0,0,1,0,22,0,"Dropout",1
"3289",2,12,11,1,12,1,13,14,10,6,0,0,0,1,0,39,0,"Graduate",0
"3290",1,1,12,1,1,1,22,27,10,10,1,0,0,1,1,18,0,"Graduate",0
"3291",1,1,5,1,1,1,22,27,10,10,1,0,0,1,1,21,0,"Graduate",0
"3292",2,12,6,1,1,1,22,27,12,11,0,0,0,1,0,34,0,"Dropout",1
"3293",1,15,4,1,14,1,22,27,10,10,0,0,0,1,1,22,0,"Graduate",0
"3294",1,12,4,1,1,1,1,27,5,8,0,0,0,1,0,31,0,"Dropout",1
"3295",1,9,16,1,1,1,23,27,6,10,1,0,0,1,0,19,0,"Dropout",1
"3296",1,8,11,1,1,1,23,1,6,10,0,0,0,1,0,19,0,"Dropout",1
"3297",1,12,13,1,12,1,22,27,10,11,0,0,0,1,0,31,0,"Dropout",1
"3298",2,12,14,1,1,14,22,14,10,10,0,0,0,0,0,30,1,"Dropout",1
"3299",1,16,12,1,1,1,22,28,4,4,1,0,0,0,1,20,0,"Graduate",0
"3300",1,8,12,1,1,1,13,28,8,8,1,0,0,0,1,18,0,"Graduate",0
"3301",4,12,17,0,1,1,22,27,6,6,0,0,0,0,0,31,0,"Dropout",1
"3302",1,8,11,1,1,1,13,1,10,5,1,0,0,0,0,19,0,"Dropout",1
"3303",4,12,3,0,1,1,22,27,10,8,0,0,0,0,1,43,0,"Dropout",1
"3304",1,8,11,1,1,1,23,28,10,9,1,0,0,0,1,20,0,"Graduate",0
"3305",1,1,12,1,1,1,1,1,6,10,1,0,0,0,1,19,0,"Graduate",0
"3306",1,1,14,1,1,1,3,1,2,8,0,0,0,0,0,22,0,"Dropout",1
"3307",1,1,3,0,1,1,3,1,2,8,0,0,0,0,0,26,0,"Graduate",0
"3308",1,9,9,1,1,1,13,14,6,9,1,0,0,0,1,19,0,"Graduate",0
"3309",1,4,12,1,3,1,13,3,5,3,1,0,0,0,0,29,0,"Dropout",1
"3310",1,12,4,1,1,1,22,27,10,6,0,0,0,0,0,41,0,"Graduate",0
"3311",1,1,12,1,1,1,13,28,5,10,1,0,0,0,0,19,0,"Dropout",1
"3312",1,1,5,1,1,1,1,28,5,6,0,0,1,0,0,19,0,"Graduate",0
"3313",4,4,12,1,3,1,3,14,3,4,0,0,0,0,0,43,0,"Dropout",1
"3314",1,8,8,1,1,1,23,27,10,8,1,0,0,0,0,19,0,"Graduate",0
"3315",1,1,12,1,1,1,2,14,4,10,1,0,0,1,0,18,0,"Graduate",0
"3316",1,1,2,1,1,1,3,3,3,3,1,0,0,1,0,19,0,"Dropout",1
"3317",2,12,3,0,12,1,19,24,1,1,0,0,0,1,0,38,0,"Dropout",1
"3318",2,4,8,1,2,1,13,14,5,9,1,0,0,1,0,37,0,"Dropout",1
"3319",1,12,14,1,1,1,1,14,5,11,1,0,0,0,1,26,0,"Graduate",0
"3320",1,1,6,1,1,1,1,14,10,10,1,0,0,0,1,18,0,"Graduate",0
"3321",1,1,16,1,1,1,3,14,3,4,0,0,0,0,0,18,0,"Graduate",0
"3322",1,1,6,1,1,1,3,1,3,5,0,0,0,0,0,18,0,"Graduate",0
"3323",1,8,10,1,1,1,23,1,10,5,0,0,0,0,0,19,0,"Graduate",0
"3324",1,1,15,1,1,1,13,14,10,10,1,0,0,0,0,18,0,"Graduate",0
"3325",1,8,10,1,1,1,23,28,29,44,0,0,1,0,1,19,0,"Graduate",0
"3326",1,1,12,1,1,1,13,28,8,9,0,0,0,0,0,19,0,"Dropout",1
"3327",1,1,11,1,1,1,13,1,10,9,1,0,0,0,1,18,0,"Graduate",0
"3328",2,1,12,1,1,1,1,1,10,11,0,0,0,0,0,18,0,"Graduate",0
"3329",1,1,12,1,1,1,23,27,10,8,1,0,0,0,1,20,0,"Graduate",0
"3330",1,17,13,1,16,1,1,14,5,6,0,0,0,0,1,22,0,"Graduate",0
"3331",1,1,8,1,1,1,19,1,1,1,0,0,0,0,0,18,0,"Dropout",1
"3332",1,8,11,1,1,1,23,14,8,8,1,0,0,0,1,19,0,"Graduate",0
"3333",1,1,11,1,1,1,22,27,10,10,1,0,0,0,1,20,0,"Dropout",1
"3334",1,1,15,1,1,1,22,27,6,6,1,1,0,0,1,20,0,"Graduate",0
"3335",1,12,6,1,1,1,3,14,3,10,0,0,0,0,0,28,0,"Dropout",1
"3336",1,1,6,1,1,1,1,1,31,14,0,0,0,0,0,19,0,"Graduate",0
"3337",1,1,6,1,1,1,1,3,10,2,1,0,0,0,0,19,0,"Graduate",0
"3338",1,1,15,1,1,1,13,14,6,6,1,0,0,0,0,18,0,"Dropout",1
"3339",1,3,8,1,1,1,5,33,3,3,1,0,0,0,0,18,0,"Graduate",0
"3340",1,14,8,1,1,1,2,1,3,4,1,0,0,0,0,22,0,"Graduate",0
"3341",1,17,6,1,16,1,1,14,5,8,0,0,0,0,0,20,0,"Graduate",0
"3342",1,12,17,0,1,1,1,27,10,8,0,0,0,0,1,24,0,"Graduate",0
"3343",1,1,13,1,1,1,13,28,10,10,1,0,0,0,1,20,0,"Graduate",0
"3344",2,4,3,0,3,1,23,1,10,10,0,0,0,0,0,35,0,"Dropout",1
"3345",1,1,14,1,1,1,1,1,6,8,0,0,0,0,1,18,0,"Graduate",0
"3346",1,8,10,1,1,1,2,3,4,4,1,0,0,0,0,19,0,"Graduate",0
"3347",1,9,12,1,1,1,3,3,4,4,0,0,0,0,0,18,0,"Graduate",0
"3348",1,1,11,1,1,1,1,28,5,10,1,0,0,0,0,18,0,"Dropout",1
"3349",1,8,10,1,1,1,13,14,6,8,0,0,0,0,1,19,0,"Graduate",0
"3350",1,9,12,1,1,1,23,27,5,10,1,0,0,0,1,20,0,"Graduate",0
"3351",1,8,6,1,1,1,13,28,6,8,0,0,0,0,0,21,0,"Dropout",1
"3352",1,1,12,1,1,1,13,28,10,8,1,0,0,0,1,18,0,"Graduate",0
"3353",1,1,5,1,1,1,19,1,6,8,1,0,0,0,0,18,0,"Dropout",1
"3354",2,12,17,0,1,1,23,14,5,9,0,0,0,0,0,33,0,"Graduate",0
"3355",1,1,2,1,1,1,22,27,8,10,1,0,0,0,1,18,0,"Dropout",1
"3356",1,4,17,0,3,1,3,14,3,4,0,0,0,0,0,28,0,"Graduate",0
"3357",2,12,9,1,1,1,1,14,10,10,0,0,0,0,0,29,0,"Dropout",1
"3358",1,15,8,1,14,1,1,27,4,4,1,0,1,0,0,36,0,"Dropout",1
"3359",1,12,3,0,12,1,22,27,10,8,0,0,0,0,1,32,0,"Graduate",0
"3360",2,14,3,0,10,1,19,24,1,1,0,0,0,0,0,34,0,"Dropout",1
"3361",2,12,3,0,1,1,19,24,1,1,0,0,0,0,0,33,0,"Graduate",0
"3362",1,14,17,0,1,1,22,28,10,9,0,0,1,0,0,29,0,"Dropout",1
"3363",1,1,12,1,1,1,1,1,5,11,0,0,0,0,0,18,0,"Dropout",1
"3364",1,1,15,1,1,1,22,28,8,8,0,0,0,0,1,18,0,"Graduate",0
"3365",2,4,10,1,3,1,22,14,5,6,0,0,0,0,0,38,0,"Graduate",0
"3366",1,1,12,1,1,1,23,27,10,9,1,0,0,0,1,19,0,"Graduate",0
"3367",4,12,3,0,12,1,22,27,10,10,0,0,0,0,1,39,0,"Graduate",0
"3368",1,14,17,0,3,1,22,27,10,10,0,0,0,0,0,37,0,"Graduate",0
"3369",1,8,13,1,1,1,22,27,6,6,1,0,0,0,0,32,0,"Dropout",1
"3370",1,9,10,1,1,1,23,24,5,1,0,0,0,0,0,18,0,"Dropout",1
"3371",1,1,5,1,1,1,22,27,10,10,1,0,0,0,0,20,0,"Graduate",0
"3372",1,8,6,1,1,1,22,27,10,10,1,0,0,0,1,23,0,"Graduate",0
"3373",1,1,10,1,1,1,22,28,10,11,0,0,0,0,0,18,0,"Graduate",0
"3374",1,1,9,1,1,1,23,14,10,10,1,0,0,1,0,19,0,"Graduate",0
"3375",1,8,15,1,1,1,1,28,6,8,1,0,0,0,0,20,0,"Graduate",0
"3376",1,1,12,1,1,1,22,14,10,8,1,0,0,0,0,19,0,"Dropout",1
"3377",1,8,12,1,1,1,22,28,5,6,1,0,0,0,0,19,0,"Graduate",0
"3378",1,1,10,1,1,1,1,14,5,6,0,0,0,0,0,18,0,"Graduate",0
"3379",1,1,12,1,1,1,23,14,10,6,1,0,0,0,1,20,0,"Graduate",0
"3380",1,1,12,1,1,1,13,27,10,10,1,0,0,0,0,20,0,"Graduate",0
"3381",4,12,12,1,1,1,23,27,8,8,1,0,0,0,0,24,0,"Graduate",0
"3382",4,12,13,1,1,1,23,27,8,8,1,0,0,0,0,24,0,"Dropout",1
"3383",1,8,15,1,1,1,2,1,3,8,1,0,0,0,0,20,0,"Graduate",0
"3384",1,1,12,1,1,1,1,27,10,10,0,0,0,0,0,18,0,"Graduate",0
"3385",1,1,6,1,1,1,2,1,5,4,1,0,0,0,0,21,0,"Graduate",0
"3386",1,8,16,1,1,1,1,28,5,11,1,0,0,0,0,18,0,"Graduate",0
"3387",1,8,12,1,1,1,13,1,6,4,1,0,0,0,1,19,0,"Graduate",0
"3388",1,4,6,1,15,1,1,1,5,5,1,0,0,0,0,22,0,"Graduate",0
"3389",1,8,10,1,1,1,13,14,8,8,1,0,0,0,0,19,0,"Graduate",0
"3390",1,1,12,1,1,3,22,27,10,10,1,0,0,0,0,18,1,"Graduate",0
"3391",1,1,3,0,1,1,23,28,6,3,0,0,0,0,0,34,0,"Graduate",0
"3392",1,8,6,1,1,1,23,28,10,10,1,0,0,0,0,19,0,"Graduate",0
"3393",1,1,12,1,1,1,22,27,8,10,1,0,0,0,1,18,0,"Graduate",0
"3394",1,1,12,1,1,1,22,27,10,6,1,0,0,0,1,19,0,"Graduate",0
"3395",1,12,12,1,1,1,13,1,2,2,0,0,0,0,0,25,0,"Graduate",0
"3396",1,1,10,1,1,1,19,28,5,8,0,0,0,0,1,18,0,"Graduate",0
"3397",1,1,3,0,1,1,23,28,10,8,1,0,0,0,0,28,0,"Graduate",0
"3398",5,14,12,1,1,1,1,28,6,6,0,0,0,0,1,18,0,"Graduate",0
"3399",2,12,11,1,1,1,22,27,10,10,0,0,0,0,0,41,0,"Graduate",0
"3400",1,8,16,1,1,1,22,27,6,1,0,0,0,0,0,18,0,"Dropout",1
"3401",1,8,10,1,1,1,23,14,8,8,0,0,0,0,1,21,0,"Graduate",0
"3402",4,4,10,1,15,1,19,24,13,13,0,0,1,0,0,41,0,"Dropout",1
"3403",1,4,5,1,3,1,3,5,3,3,1,0,0,0,0,32,0,"Dropout",1
"3404",1,14,3,0,9,1,19,24,1,13,0,0,0,0,0,29,0,"Graduate",0
"3405",1,1,10,1,1,1,13,1,2,4,0,0,0,0,0,21,0,"Dropout",1
"3406",2,12,12,1,12,1,22,28,10,11,1,0,0,0,0,39,0,"Dropout",1
"3407",1,14,12,1,1,1,23,27,10,9,0,0,0,0,0,21,0,"Graduate",0
"3408",1,1,15,1,1,1,19,18,1,7,1,0,0,0,0,18,0,"Graduate",0
"3409",1,12,4,1,1,1,22,27,6,6,0,0,1,0,0,34,0,"Graduate",0
"3410",1,1,6,1,1,1,8,14,12,12,1,0,0,0,0,18,0,"Graduate",0
"3411",1,1,16,1,1,1,22,14,7,8,1,0,0,0,0,18,0,"Dropout",1
"3412",1,1,6,1,1,1,3,14,3,4,1,0,0,0,0,19,0,"Graduate",0
"3413",1,1,8,1,1,1,3,1,3,10,1,0,0,0,0,19,0,"Dropout",1
"3414",1,1,12,1,1,1,3,27,5,8,1,0,0,0,1,19,0,"Graduate",0
"3415",1,1,14,1,1,1,13,14,6,10,1,0,0,0,1,18,0,"Graduate",0
"3416",1,15,17,0,14,1,22,27,8,8,1,0,0,0,1,23,0,"Graduate",0
"3417",4,14,16,1,1,16,13,16,12,12,0,0,0,0,0,33,1,"Dropout",1
"3418",1,8,10,1,1,1,13,28,10,10,1,0,0,0,0,19,0,"Graduate",0
"3419",1,14,2,1,1,1,22,28,8,8,1,0,0,0,0,21,0,"Dropout",1
"3420",1,1,12,1,1,1,13,14,10,10,0,0,0,0,0,18,0,"Graduate",0
"3421",1,8,5,1,1,1,13,28,5,8,1,0,0,0,0,19,0,"Graduate",0
"3422",1,1,15,1,1,1,19,28,1,6,1,0,0,0,0,20,0,"Graduate",0
"3423",1,1,15,1,1,1,22,27,1,6,1,0,0,0,0,20,0,"Dropout",1
"3424",1,1,12,1,1,1,22,27,8,8,1,0,0,0,1,20,0,"Graduate",0
"3425",1,1,10,1,1,1,22,27,6,7,0,0,0,0,1,21,0,"Graduate",0
"3426",1,14,12,1,1,1,23,14,10,6,1,0,0,0,0,19,0,"Graduate",0
"3427",1,1,11,1,1,1,13,1,8,10,1,0,0,0,1,18,0,"Graduate",0
"3428",1,1,12,1,1,1,13,28,8,10,1,0,0,0,1,21,0,"Graduate",0
"3429",1,8,12,1,1,1,3,14,5,8,1,0,0,0,1,18,0,"Graduate",0
"3430",1,14,16,1,1,1,22,27,10,10,0,0,1,0,0,28,0,"Dropout",1
"3431",1,12,13,1,1,1,29,30,3,3,0,0,0,0,0,36,0,"Dropout",1
"3432",1,1,6,1,1,1,23,28,10,11,1,0,0,0,0,20,0,"Graduate",0
"3433",1,1,10,1,1,1,23,28,1,8,1,0,0,0,0,19,0,"Graduate",0
"3434",2,12,3,0,1,1,22,28,4,8,0,0,0,0,0,28,0,"Graduate",0
"3435",1,1,14,1,1,1,22,1,8,1,0,0,0,0,0,20,0,"Graduate",0
"3436",1,13,11,1,1,1,23,27,2,2,1,0,0,0,0,28,0,"Graduate",0
"3437",1,14,17,0,14,1,22,27,10,10,0,0,0,0,0,24,0,"Dropout",1
"3438",1,8,11,1,1,1,1,4,5,5,0,0,0,0,1,18,0,"Graduate",0
"3439",1,1,9,1,1,1,23,28,10,10,1,0,1,0,0,22,0,"Dropout",1
"3440",1,1,11,1,1,1,22,27,10,8,1,0,0,0,1,18,0,"Graduate",0
"3441",1,1,12,1,1,1,13,27,6,6,0,0,0,0,1,21,0,"Graduate",0
"3442",1,8,15,1,1,1,1,1,5,3,1,0,0,0,0,19,0,"Graduate",0
"3443",1,1,12,1,1,1,23,28,6,6,1,0,0,0,1,20,0,"Graduate",0
"3444",1,1,9,1,1,1,22,27,29,33,0,0,0,0,0,20,0,"Graduate",0
"3445",1,8,3,0,1,1,22,27,6,7,1,0,1,0,0,19,0,"Graduate",0
"3446",1,1,5,1,1,1,13,28,10,10,1,0,0,0,1,20,0,"Graduate",0
"3447",1,1,10,1,1,1,19,28,1,8,1,0,0,0,0,20,0,"Dropout",1
"3448",1,1,12,1,1,1,1,27,5,10,1,0,0,0,0,19,0,"Graduate",0
"3449",1,1,11,1,1,1,13,14,10,10,1,0,0,0,1,18,0,"Graduate",0
"3450",1,1,12,1,1,1,23,27,8,9,0,0,0,0,1,18,0,"Graduate",0
"3451",1,1,2,1,1,1,1,28,5,10,1,0,0,0,0,19,0,"Dropout",1
"3452",1,1,9,1,1,18,22,27,10,10,0,0,0,1,0,20,1,"Graduate",0
"3453",1,1,11,1,1,1,13,1,4,8,0,0,0,0,1,22,0,"Graduate",0
